Title,Name,Type,ID,Sub. Organization,Full Organization Name,Sector,License,Security Class,View Audience,Download,Record Publish date,Record Last Modified,Description,Resource Status,Resource URL,Format,Resource Name,Resource ID,Resource Type,Object Name
Open Information Downloads by City,open-information-downloads-by-city,Dataset,0759618e-d00b-4cee-9b8c-e001debc4fd4,c8e05b5a-5b86-4f80-97e5-23e296b7f149,Citizen Engagement,Service,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2012-12-20,2015-12-22,Data of downloads by city of all documents posted ,completed,https://catalogue.data.gov.bc.ca/dataset/0759618e-d00b-4cee-9b8c-e001debc4fd4/resource/d3659fef-9537-4fc5-ba7d-20423cf22285/download/openinfodownloadsbycity.csv,csv,open_info_downloads_by_city.csv,d3659fef-9537-4fc5-ba7d-20423cf22285,Data,
"Open Information Exemptions for General Freedom of Information (FOI) Requests - July 1, 2011 to October 24, 2012",open-information-exemptions-for-general-freedom-of-information-foi-requests-july-1-2011-to-october-2,Dataset,b67056f9-1ba8-402d-9fdc-c76262e1f693,10f00a62-09f7-41ce-a60c-703207e83f76,Information Access Operations,Service,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2012-11-08,2015-12-22,Data for all central government general Freedom of,completed,https://catalogue.data.gov.bc.ca/dataset/b67056f9-1ba8-402d-9fdc-c76262e1f693/resource/2fd15027-a86c-40db-9ebc-3cd26fef18b2/download/bccrtsfoipubexempt.csv,csv,BC_CRTS_FOI_PubExempt.csv,2fd15027-a86c-40db-9ebc-3cd26fef18b2,Data,
MSP Blue Book,msp-blue-book,Dataset,c7413d9f-112e-4a26-bbd1-ae2711856629,04298f31-b2ea-49d2-840e-f4a1a573cdc3,Medical Services,Health and Safety,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2012-11-07,2016-02-02,BC Medical Services Plan's (MSP) annual financial ,completed,https://catalogue.data.gov.bc.ca/dataset/c7413d9f-112e-4a26-bbd1-ae2711856629/resource/cc730ff1-2a2f-4095-bbcf-13dec839cd27/download/MSP-Blue-Book.csv,csv,MSP Blue Book,cc730ff1-2a2f-4095-bbcf-13dec839cd27,Data,
Orthophoto Web Map Service,orthophoto-web-map-service,WebService,3fa96b60-0260-45b7-b231-3ce4610852c0,e51a8106-11c7-4436-a967-7cee18bfb159,GeoBC,Natural Resources,Access Only,LOW-PUBLIC,Public,Public,2012-11-07,2016-02-01,The orthophoto Web Map Service (WMS) provides comp,onGoing,https://openmaps.gov.bc.ca/lzt/ows?service=wms&version=1.1.1&request=getcapabilities,wms,WMS getCapabilities request,64a43124-6708-4bc3-a26d-4df11db4d435,,
Wildlife and Plant Species Web Map Service,wildlife-and-plant-species-web-map-service,WebService,d9701432-9e89-4617-b9a3-1faafd2df19b,d2e433a1-b785-4d03-8a2b-392069175eb4,Enterprise Data Services,Service,Access Only,LOW-PUBLIC,Public,Public,2012-11-07,2016-01-27,DEPRECATED - The resource(s) that this record refe,obsolete,"http://openmaps.gov.bc.ca/mapserver/wildlife-and-plant-species?service=wms&request=getcapabilities&version=1.1.1, http://openmaps.gov.bc.ca/kml/BCGov_Wildlife_and_Plant_Species_loader.kml, http://openmaps.gov.bc.ca/mapserver/wildlife-and-plant-species?","xml, kml, wms","getCapabilities request, KML with GroundOverlays for use in Google Earth, WMS URL for use in viewers such as ESRI tools","b99bb496-8cb2-4913-9b7b-37d16e18227f, 71ad6c79-44da-4732-bd24-0e68607f6388, c1ea3a30-85a9-4389-9fbd-3e5caef5a668",,
Waste Web Map Service,waste-web-map-service,WebService,3859b80e-4a77-4352-9e16-257b8d155dee,d2e433a1-b785-4d03-8a2b-392069175eb4,Enterprise Data Services,Service,Access Only,LOW-PUBLIC,Public,Public,2012-11-07,2016-01-27,DEPRECATED - The resource(s) that this record refe,obsolete,"http://openmaps.gov.bc.ca/mapserver/waste?service=WMS&request=getcapabilities&version=1.1.1, http://openmaps.gov.bc.ca/kml/BCGov_Waste_loader.kml, http://openmaps.gov.bc.ca/mapserver/waste?","xml, kml, wms","(DEPRECATED) - getCapabilities request, KML with GroundOverlays for use in Google Earth, (DEPRECATED) - WMS URL for use in viewers such as ESRI tools","c0e9c0cf-1300-40f1-b45f-0b75051f10ab, 254c007d-342e-4234-9310-14ac59a0a355, 4c947910-23b1-4027-bb44-5d8af67ec481",,
Provincial Fish Ranges Web Map Service,provincial-fish-ranges-web-map-service,WebService,364906e2-503c-40fb-be9d-3486b05d228d,d2e433a1-b785-4d03-8a2b-392069175eb4,Enterprise Data Services,Service,Access Only,LOW-PUBLIC,Public,Public,2012-11-07,2016-01-27,DEPRECATED - The resource(s) that this record refe,obsolete,"http://openmaps.gov.bc.ca/mapserver/provincial-fish?service=WMS&request=getcapabilities&version=1.1.1, http://openmaps.gov.bc.ca/kml/BCGov_Provincial_Fish_Ranges_loader.kml, http://openmaps.gov.bc.ca/mapserver/provincial-fish?","xml, kml, wms","(DEPRECATED) - getCapabilities request, KML with GroundOverlays for use in Google Earth, (DEPRECATED) - WMS URL for use in viewers such as ESRI tools","ff590805-ceba-4eef-9a02-eabd01067084, 775651d1-03af-405b-a204-098f23c79d88, 3798233d-2715-47d9-a104-50aec188bc1e",,
Physical Infrastructure Web Map Service,physical-infrastructure-web-map-service,WebService,b2f5f17a-c8a7-47b7-baeb-a8941cd0cfcc,d2e433a1-b785-4d03-8a2b-392069175eb4,Enterprise Data Services,Service,Access Only,LOW-PUBLIC,Public,Public,2012-11-07,2016-01-27,DEPRECATED - The resource(s) that this record refe,obsolete,"http://openmaps.gov.bc.ca/mapserver/physical-infrastructure?service=WMS&request=getcapabilities&version=1.1.1, http://openmaps.gov.bc.ca/kml/BCGov_Physical_Infrastructure_loader.kml, http://openmaps.gov.bc.ca/mapserver/physical-infrastructure?","xml, kml, wms","(DEPRECATED) getCapabilities request, KML with GroundOverlays for use in Google Earth, (DEPRECATED) - WMS URL for use in viewers such as ESRI tools","ec27bae3-4de0-4be3-8e66-40d0bde1d2d0, 711b808c-4d78-4036-8583-83ed456c77d8, 9e555774-3574-4d4c-855f-cebff28eabc5",,
Pest Infestation Web Map Service,pest-infestation-web-map-service,WebService,d1280c88-933b-4f4f-9327-b4999b20e633,d2e433a1-b785-4d03-8a2b-392069175eb4,Enterprise Data Services,Service,Access Only,LOW-PUBLIC,Public,Public,2012-11-07,2016-01-27,DEPRECATED - The resource(s) that this record refe,obsolete,"http://openmaps.gov.bc.ca/mapserver/pest-infestation?service=WMS&request=getcapabilities&version=1.1.1, http://openmaps.gov.bc.ca/kml/BCGov_Forest_Health_Pest_Infestation_loader.kml, http://openmaps.gov.bc.ca/mapserver/pest-infestation?","xml, kml, wms","(DEPRECATED) - getCapabilities request, KML with GroundOverlays for use in Google Earth, (DEPRECATED) - WMS URL for use in viewers such as ESRI tools","955f8905-727b-46f1-bb2f-f65d2e0f5e0b, 8144508a-9e15-4e4d-947b-332e1b55fff7, d2247c6e-67a0-478f-ab6c-5e89398f86bd",,
Parks Recreation and Tourism Web Map Service,parks-recreation-and-tourism-web-map-service,WebService,3e40eabf-d7d6-4fb3-b92e-a1b5b2b90251,d2e433a1-b785-4d03-8a2b-392069175eb4,Enterprise Data Services,Service,Access Only,LOW-PUBLIC,Public,Public,2012-11-07,2016-01-27,DEPRECATED - The resource(s) that this record refe,obsolete,"http://openmaps.gov.bc.ca/mapserver/parks-and-recreation?service=WMS&request=getcapabilities&version=1.1.1, http://openmaps.gov.bc.ca/kml/BCGov_Parks_Recreation_and_Tourism_loader.kml, http://openmaps.gov.bc.ca/mapserver/parks-and-recreation?","xml, kml, wms","(DEPRECATED) - getCapabilities request, KML with GroundOverlays for use in Google Earth, (DEPRECATED) - WMS URL for use in viewers such as ESRI tools","2509b474-f450-4f1a-afad-8b78d8292ab4, baa4cecc-1498-4e41-8458-76a632d2898f, a5e57b94-f6b5-4962-92db-0f809260afa4",,
Mining and Petroleum Web Map Service,mining-and-petroleum-web-map-service,WebService,3c8ff454-67f3-44b1-9974-6cac5ebcc0e8,d2e433a1-b785-4d03-8a2b-392069175eb4,Enterprise Data Services,Service,Access Only,LOW-PUBLIC,Public,Public,2012-11-07,2016-01-27,DEPRECATED - The resource(s) that this record refe,obsolete,"http://openmaps.gov.bc.ca/mapserver/mining-and-petroleum?service=wms&request=getcapabilities&version=1.1.1, http://openmaps.gov.bc.ca/kml/BCGov_Mining_and_Petroleum_loader.kml, http://openmaps.gov.bc.ca/mapserver/mining-and-petroleum?","xml, kml, wms","(DEPRECATED) - getCapabilities request, KML with GroundOverlays for use in Google Earth, (DEPRECATED) - WMS URL for use in viewers such as ESRI tools","18631ac5-8f48-4f66-b997-111566ff42ee, f41f38b4-c934-4a54-a157-e62122c81032, d1321e4a-d245-4c9f-9498-0652122cd9c8",,
Licenses and Permits Web Map Service,licenses-and-permits-web-map-services,WebService,922e06dc-3f7a-48a3-9c4f-ad9fce5f21c4,d2e433a1-b785-4d03-8a2b-392069175eb4,Enterprise Data Services,Service,Access Only,LOW-PUBLIC,Public,Public,2012-11-07,2016-01-27,DEPRECATED - The resource(s) that this record refe,obsolete,"http://openmaps.gov.bc.ca/mapserver/license-and-permits?service=wms&request=getcapabilities&version=1.1.1, http://openmaps.gov.bc.ca/kml/BCGov_Licenses_and_Permits_loader.kml, http://openmaps.gov.bc.ca/mapserver/license-and-permits?","xml, kml, wms","(DEPRECATED) - getCapabilities request, KML with GroundOverlays for use in Google Earth, (DEPRECATED) - WMS URL for use in viewers such as ESRI tools","e15a7cd6-57f9-411f-b645-589a15880e26, bc9d0717-abd4-43f7-9e36-9ecde6be8517, 638b0a7e-2600-44ed-9aa5-359de711e84f",,
Land Use Plans Web Map Service,land-use-plans-web-map-service,WebService,f11884a5-5dab-43e0-bd5f-0f11bcb1d65d,d2e433a1-b785-4d03-8a2b-392069175eb4,Enterprise Data Services,Service,Access Only,LOW-PUBLIC,Public,Public,2012-11-07,2016-01-27,DEPRECATED - The resource(s) that this record refe,obsolete,"http://openmaps.gov.bc.ca/mapserver/land-use-plans?service=WMS&request=getcapabilities&version=1.1.1, http://openmaps.gov.bc.ca/kml/BCGov_Land_Use_Plans_loader.kml, http://openmaps.gov.bc.ca/mapserver/land-use-plans?","xml, kml, wms","(DEPRECATED) getCapabilities request, KML with GroundOverlays for use in Google Earth, (DEPRECATED) WMS URL for use in viewers such as ESRI tools","46ee26a5-4b30-46e2-a7ca-ab2ab095df46, 38de13bf-f9fa-4128-8ab2-f96daaf6aaa9, 8fea0632-a710-4260-8a1e-60d8d715e8bb",,
Land Ownership and Status Web Map Service,land-ownership-and-status-web-map-service,WebService,3ed58cd1-dc44-4255-9ec4-88c6c8a6f3fe,d2e433a1-b785-4d03-8a2b-392069175eb4,Enterprise Data Services,Service,Access Only,LOW-PUBLIC,Public,Public,2012-11-07,2016-01-27,DEPRECATED - The resource(s) that this record refe,obsolete,"http://openmaps.gov.bc.ca/mapserver/land-ownership-and-status?service=WMS&request=getcapabilities&version=1.1.1, http://openmaps.gov.bc.ca/kml/BCGov_Land_Ownership_and_Status_loader.kml, http://openmaps.gov.bc.ca/mapserver/land-ownership-and-status?","xml, kml, wms","(DEPRECATED) getCapabilities request, KML with GroundOverlays for use in Google Earth, (DEPRECATED) WMS URL for use in viewers such as ESRI tools","22a04b11-9e5d-4356-b9e5-9dcbdfbb8823, e1fed0b6-5ff6-4f40-9cf4-032eb245bd41, e3bb2c81-4a85-4294-ac78-32e50d0e6765",,
Geology and Soils Web Map Service,geology-and-soils-web-map-service,WebService,ea93ec77-a017-45f7-bdf4-4699a5c04fa5,d2e433a1-b785-4d03-8a2b-392069175eb4,Enterprise Data Services,Service,Access Only,LOW-PUBLIC,Public,Public,2012-11-07,2016-01-27,DEPRECATED - The resource(s) that this record refe,obsolete,"http://openmaps.gov.bc.ca/mapserver/geology-and-soils?service=wms&request=getcapabilities&version=1.1.1, http://openmaps.gov.bc.ca/kml/BCGov_Geology_and_Soils_loader.kml, http://openmaps.gov.bc.ca/mapserver/geology-and-soils?","xml, kml, wms","(DEPRECATED) getCapabilities request, KML with GroundOverlays for use in Google Earth, (DEPRECATED) WMS URL for use in viewers such as ESRI tools","8557450f-3196-4895-b357-f7f83ce5a2ff, eddab0d7-5df4-4462-93e9-7a17cab77b43, e962b4d7-af62-4461-b8d6-5002154e33a5",,
Known Fish Observations Web Map Service,known-fish-observations-web-map-service,WebService,45153d5c-8e76-48a8-81fc-9bfce17c5228,d2e433a1-b785-4d03-8a2b-392069175eb4,Enterprise Data Services,Service,Access Only,LOW-PUBLIC,Public,Public,2012-11-07,2016-01-27,DEPRECATED - The resource(s) that this record refe,obsolete,"http://openmaps.gov.bc.ca/mapserver/known-fish?service=wms&request=getcapabilities&version=1.1.1, http://openmaps.gov.bc.ca/kml/BCGov_Known_Fish_Observations_loader.kml, http://openmaps.gov.bc.ca/mapserver/known-fish?","xml, kml, wms","(DEPRECATED) getCapabilities request, KML with GroundOverlays for use in Google Earth, (DEPRECATED) WMS URL for use in viewers such as ESRI tools","e94f8b5a-1bbc-49d9-910f-79fc83eededf, 39f69d39-798f-4880-a4af-d3319081e751, dad7f247-8deb-4560-92d0-8714c0e51b05",,
Geodetic Survey Web Map Service,geodetic-survey-web-map-service,WebService,eaadb52f-8c47-410c-a035-1f4df0e6663d,d2e433a1-b785-4d03-8a2b-392069175eb4,Enterprise Data Services,Service,Access Only,LOW-PUBLIC,Public,Public,2012-11-07,2016-01-27,DEPRECATED - The resource(s) that this record refe,obsolete,"http://openmaps.gov.bc.ca/mapserver/geodetic-survey?service=WMS&request=getcapabilities&version=1.1.1, http://openmaps.gov.bc.ca/kml/BCGov_Geodetic_Survey_loader.kml, http://openmaps.gov.bc.ca/mapserver/geodetic-survey?","xml, kml, wms","(DEPRECATED) getCapabilities request, KML with GroundOverlays for use in Google Earth, (DEPRECATED) WMS URL for use in viewers such as ESRI tools","cddce1f7-8da9-4662-bb3a-f1f316100604, 4ef9e714-728c-4c79-bfde-b16dac33e16e, b34f9b7b-92eb-49bb-b50c-94b4b306add8",,
Forest Grasslands and Wetlands Web Map Service,forest-grasslands-and-wetlands-web-map-service,WebService,0e01b882-d04a-4c72-967c-1ed40212276d,d2e433a1-b785-4d03-8a2b-392069175eb4,Enterprise Data Services,Service,Access Only,LOW-PUBLIC,Public,Public,2012-11-07,2016-01-27,DEPRECATED - The resource(s) that this record refe,obsolete,"http://openmaps.gov.bc.ca/mapserver/forest-grasslands-and-wetlands?service=WMS&request=getcapabilities&version=1.1.1, http://openmaps.gov.bc.ca/kml/BCGov_Forest_Grasslands_and_Wetlands_loader.kml, http://openmaps.gov.bc.ca/mapserver/forest-grasslands-and-wetlands?","xml, kml, wms","(DEPRECATED) getCapabilities request, KML with GroundOverlays for use in Google Earth, (DEPRECATED) WMS URL for use in viewers such as ESRI tools","e7ad3725-6493-4000-9c42-2c8c1d58ac6f, 77d1f211-e1ff-426f-87bf-2cd4c855ec6d, aaaa3953-553e-4572-927e-42b1a8141a89",,
Fresh Water and Marine Web Map Service,fresh-water-and-marine-web-map-service,WebService,54a15ac8-1347-4bfc-b99b-f02d06753d03,d2e433a1-b785-4d03-8a2b-392069175eb4,Enterprise Data Services,Service,Access Only,LOW-PUBLIC,Public,Public,2012-11-07,2016-01-27,DEPRECATED - The resource(s) that this record refe,obsolete,"http://openmaps.gov.bc.ca/mapserver/freshwater-and-marine?service=WMS&request=getcapabilities&version=1.1.1, http://openmaps.gov.bc.ca/kml/BCGov_Freshwater_and_Marine_loader.kml, http://openmaps.gov.bc.ca/mapserver/freshwater-and-marine?","xml, kml, wms","(DEPRECATED) getCapabilities request, KML with GroundOverlays for use in Google Earth, (DEPRECATED) WMS URL for use in viewers such as ESRI tools","727eb51c-5423-4405-9ee8-2a8bb896a814, d7e5d4f0-b608-4d51-bc81-2b528c10f649, 3ba54264-c999-4ab1-8dcc-c8e198f935dd",,
Air and Climate Web Map Service,air-and-climate-web-map-service,WebService,d507b48e-16db-4751-9465-77a92ba4eace,d2e433a1-b785-4d03-8a2b-392069175eb4,Enterprise Data Services,Service,Access Only,LOW-PUBLIC,Public,Public,2012-11-07,2016-01-27,DEPRECATED - The resource(s) that this record refe,obsolete,"http://openmaps.gov.bc.ca/mapserver/air-climate?service=WMS&request=getcapabilities&version=1.1.1, http://openmaps.gov.bc.ca/kml/BCGov_Air_Climate_loader.kml, http://openmaps.gov.bc.ca/mapserver/air-climate?","xml, kml, wms","(DEPRECATED) getCapabilities request, KML with GroundOverlays for use in Google Earth, (DEPRECATED) WMS URL for use in viewers such as ESRI tools","e6ea1feb-7255-4cc7-be78-98284528ba5d, 3c376495-9cb5-4137-9723-2b46bb6c2e70, 2e5d4af8-62fd-45a6-96ae-fbf7fa5ef4df",,
Base Mapping Corporate Watershed Web Map Service,base-mapping-corporate-watershed-web-map-service,WebService,2464c257-4f40-433b-bf66-33e0ae149097,d2e433a1-b785-4d03-8a2b-392069175eb4,Enterprise Data Services,Service,Access Only,LOW-PUBLIC,Public,Public,2012-11-07,2016-01-27,DEPRECATED - The resource(s) that this record refe,obsolete,"http://openmaps.gov.bc.ca/mapserver/corporate-watershed?service=wms&request=getcapabilities&version=1.1.1, http://openmaps.gov.bc.ca/kml/BCGov_Base_Mapping_Corporate_Watershed_loader.kml, http://openmaps.gov.bc.ca/mapserver/corporate-watershed?","xml, kml, wms","(DEPRECATED) getCapabilities request, KML with GroundOverlays for use in Google Earth, (DEPRECATED) WMS URL for use in viewers such as ESRI tools","2dfe33e5-f386-4d5b-a058-05d0dfdafbf4, ccb054d8-8b92-485a-95d9-2d6ee5632bf2, 4eed536a-75de-4f4b-825c-b106984d95a7",,
Base Mapping and Trim Web Map Service,base-mapping-and-trim-web-map-service,WebService,b87cbc69-f936-41ce-8f96-0b73f7727a3e,d2e433a1-b785-4d03-8a2b-392069175eb4,Enterprise Data Services,Service,Access Only,LOW-PUBLIC,Public,Public,2012-11-07,2016-01-27,DEPRECATED - The resource(s) that this record refe,obsolete,"http://openmaps.gov.bc.ca/mapserver/base3?service=wms&request=getcapabilities&version=1.1.1, http://openmaps.gov.bc.ca/kml/BCGov_Base_Mapping_loader.kml, http://openmaps.gov.bc.ca/mapserver/base3?","xml, kml, wms","(DEPRECATED) getCapabilities request, KML with GroundOverlays for use in Google Earth, (DEPRECATED) WMS URL for use in viewers such as ESRI tools","e11dc6dc-7acd-4d65-a5b1-441f637013de, 26606d3a-2cba-4ade-9ffa-523ec29dbc90, 89637aa4-f72d-4a13-bba6-29b82aeb1319",,
Airphoto Systems Web Map Service,airphoto-systems-web-map-service,WebService,7f7915bc-cd74-4cce-8e4b-4c54377a6e4c,d2e433a1-b785-4d03-8a2b-392069175eb4,Enterprise Data Services,Service,Access Only,LOW-PUBLIC,Public,Public,2012-11-07,2016-01-27,DEPRECATED - The resource(s) that this record refe,obsolete,"http://openmaps.gov.bc.ca/mapserver/airphoto-system?service=wms&request=getcapabilities&version=1.1.1, http://openmaps.gov.bc.ca/kml/BCGov_Airphoto_System_loader.kml, http://openmaps.gov.bc.ca/mapserver/airphoto-system?","xml, kml, wms","(DEPRECATED) getCapabilities request, KML with GroundOverlays for use in Google Earth, (DEPRECATED) WMS URL for use in viewers such as ESRI tools","c4b47f68-1bda-44bc-8781-b1c28ea888c5, f66ed84b-5a71-4f59-be1f-f453789e02c1, c714476d-425d-46ac-ab02-7d3d4aea4f43",,
Administrative Water Boundaries Web Map Service,administrative-water-boundaries-web-map-service,WebService,ebd6e190-6ff1-46d7-b25a-370b1fc5f132,d2e433a1-b785-4d03-8a2b-392069175eb4,Enterprise Data Services,Service,Access Only,LOW-PUBLIC,Public,Public,2012-11-07,2016-01-27,DEPRECATED - The resource(s) that this record refe,obsolete,"http://openmaps.gov.bc.ca/mapserver/water-admin-boundaries?service=wms&request=getcapabilities&version=1.1.1, http://openmaps.gov.bc.ca/kml/BCGov_Administrative_Water_Boundaries_loader.kml, http://openmaps.gov.bc.ca/mapserver/water-admin-boundaries?","xml, kml, wms","(DEPRECATED) getCapabilities request, KML with GroundOverlays for use in Google Earth, (DEPRECATED) WMS URL for use in viewers such as ESRI tools","9ae04699-886c-4292-9568-e40771a4d621, d0a69856-77dc-462d-92e0-8eac5c5882a1, 26ea1c7f-2d99-4917-a78a-6ef5394b8a16",,
Administrative Forest Boundaries Web Map Service,administrative-forest-boundaries-web-map-service,WebService,0a54a6ea-23c6-43ce-83fb-661200bfe6fe,d2e433a1-b785-4d03-8a2b-392069175eb4,Enterprise Data Services,Service,Access Only,LOW-PUBLIC,Public,Public,2012-11-07,2016-01-27,DEPRECATED - The resource(s) that this record refe,obsolete,"http://openmaps.gov.bc.ca/mapserver/forest-admin-boundaries?service=wms&request=getcapabilities&version=1.1.1, http://openmaps.gov.bc.ca/kml/BCGov_Administrative_Forest_Boundaries_loader.kml, http://openmaps.gov.bc.ca/mapserver/forest-admin-boundaries?","xml, kml, wms","(DEPRECATED) getCapabilities request, KML with GroundOverlays for use in Google Earth, (DEPRECATED) WMS URL for use in viewers such as ESRI tools","8319403e-246b-470a-be48-14304470a4fa, e28b0a1d-2794-415d-826c-78c2cc0a5145, 37b58a4a-9197-4a35-bbbb-592d4a9cd80a",,
